ecotype id	nativename	1_LD	2_LDV	3_SD	4_SDV	5_FT10	6_FT16	7_FT22	8_Seed Dormancy	9_Emco5	10_Emwa1	11_Emoy*	12_Hiks1	13_Noco2	14_Li7	15_B11	16_Na23	17_Mg25	18_P31	19_S34	20_K39	21_Ca43	22_Mn55	23_Fe56	24_Co59	25_Ni60	26_Cu65	27_Zn66	28_As75	29_Se82	30_Mo98	31_Cd114	32_<i>avrPphB</i>	33_<i>avrRpm1</i>	34_<i>avrRpt2</i>	35_<i>avrB</i>	39_0W	40_2W	41_4W	42_8W	43_FLC	44_FRI	45_8W GH FT	46_8W GH LN	47_0W GH FT	48_0W GH LN	57_FT Field	58_FT Diameter Field	59_FT GH	60_FT Duration GH	61_LC Duration GH	62_LFS GH	63_MT GH	64_RP GH	65_At1	66_At1 CFU2	67_As	68_As CFU2	69_Bs	70_Bs CFU2	71_At2	72_At2 CFU2	73_As2	74_As2 CFU2	75_FW 	76_DW 	77_LES	78_YEL 	79_LY 	80_LN10	81_LN16	82_LN22	158_Silique 16	159_Silique 22	161_Germ 10	162_Germ 16	163_Germ 22	164_Width 10	165_Width 16	166_Width 22	167_Chlorosis 10	168_Chlorosis 16	169_Chlorosis 22	170_Anthocyanin 10	171_Anthocyanin 16	172_Anthocyanin 22	173_Leaf serr 10	174_Leaf serr 16	175_Leaf serr 22	176_Leaf roll 10	177_Leaf roll 16	178_Leaf roll 22	179_Rosette Erect 22	182_Hypocotyl length	183_Trichome avg C	184_Trichome avg JA	185_Aphid number	186_Bacterial titer	272_Seedling Growth	273_Vern Growth	274_After Vern Growth	277_Secondary Dormancy	278_Germ in dark	279_DSDS50	280_Seed bank 133-91	281_Storage 7 days	282_Storage 28 days	283_Storage 56 days
6956	Pu2-7	51.2083	27.1667	90.3542	50.0	69.0	67.0	41.0	33.0	1.0	NA	NA	NA	NA	7.41179	77.2234	478.055	13800.5	8426.8	10323.5	36331.4	27790.3	104.307	62.1856	1.09888	3.17709	1.14907	61.7145	0.206845	6.52038	2.56156	2.7969	0.0	1.0	1.0	1.0	NA	NA	NA	19.2	1.3	2.2153	28.1	18.8	42.5	38.7	160.55	28.3175	45.6066	28.0164	85.6798	73.5789	12.0083	40.0544	4.667	4.244	3.833	4.977	7.0	5.158	4.5	5.184	4.167	4.353	0.7196	0.0576	0.0	0.0	0.0	26.0	39.0	25.0	1.5	1.3	7.0	4.0	2.0	3.1	6.0	9.8	1.0	1.0	1.0	0.0	0.0	0.0	1.5	1.0	1.0	0.0	0.0	0.0	1.0	5.23	37.0	44.5	31.0	14.2	0.0100049	0.00106702	0.0569047	0.18999	98.2558	44.6354	0.0	0.0	5.5	87.5
6957	Pu2-8	44.3681	28.8333	101.201	47.0	84.0	NA	55.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	78.8	47.2	31.4	24.1	2.175	2.234	29.7	19.6	45.1	43.9	162.601	24.3434	54.4853	21.9776	91.2753	76.3725	14.592	36.7066	2.25	2.068	0.333	1.409	8.0	4.78	2.0	5.907	1.5	3.893	NA	NA	NA	NA	NA	15.0	NA	46.0	NA	NA	7.0	NA	3.0	1.5	NA	9.8	1.0	NA	0.0	0.0	NA	0.0	1.0	NA	0.75	0.0	NA	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6958	Ra-0	27.1667	23.1667	102.542	50.0	49.0	31.0	25.0	64.0	0.0	0.0	0.0	NA	NA	6.20591	88.1743	350.8	12985.6	8643.93	10825.2	30890.2	27376.9	93.7183	66.0522	0.895456	2.82238	0.718778	62.8209	0.20429	6.01349	3.96498	3.23137	1.0	0.0	1.0	0.0	28.2	19.4	19.7	16.2	3.397	0.4204	25.5	12.9	25.1	10.1	163.167	33.5628	24.2279	22.1637	64.5282	46.3328	17.551	40.0871	0.667	3.56	0.0	3.441	2.0	5.105	0.0	2.397	0.5	4.92	0.6112	0.0498	0.0	0.0	0.0	16.0	14.0	9.0	1.7	1.4	7.0	3.0	2.0	6.5	10.8	9.2	0.0	1.0	0.0	1.0	1.0	1.0	0.75	0.5	1.0	1.0	1.0	0.0	0.0	8.66	17.0	20.0	57.3	17.2	0.00812781	0.00187969	0.0627259	1.05945	8.31475	105.459	-17.9362	1.64e-17	8.19e-17	0.5
6959	Ren-1	38.0208	29.1667	89.3542	52.3333	51.0	48.0	42.0	51.0	1.0	1.0	1.0	1.0	1.0	7.89534	93.9656	802.827	13895.9	8645.05	11109.1	27513.6	27933.5	91.9871	54.3068	1.31166	1.84432	0.85146	65.4286	0.278088	6.50909	2.96959	3.19226	0.0	1.0	0.0	1.0	38.5	28.6	23.9	22.7	0.459	0.6573	26.4	16.5	31.5	17.6	163.084	32.813	37.3504	23.6135	74.998	61.1569	13.7587	37.6396	0.0	5.316	2.333	4.295	2.0	4.442	0.333	4.384	0.0	4.975	0.6763	0.0465	0.0	0.0	0.0	16.0	34.0	25.0	1.4	1.2	5.0	3.0	2.0	4.5	8.3	10.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5	0.75	0.0	0.0	0.0	1.0	6.53	53.0	47.8	19.0	16.6	0.00781034	0.00149967	0.0428271	0.182897	52.261	39.5312	1.17e-20	2.715	26.5	77.9997
6960	Ren-11	24.6667	20.3333	81.8403	38.8333	47.0	31.0	25.0	41.0	1.0	1.0	1.0	1.0	1.0	8.0747	80.0964	1002.33	13935.5	9203.9	10968.8	36781.2	26476.9	66.385	57.8786	1.43443	3.01029	0.577113	59.0205	0.189935	7.49657	1.70817	4.10824	1.0	1.0	1.0	1.0	23.1	16.4	15.0	14.6	0.241	0.7975	23.0	13.1	NA	NA	150.914	30.7506	23.2136	17.9194	58.8501	41.0774	17.8695	35.7736	1.833	5.563	0.8	4.554	5.0	5.204	0.2	3.996	0.0	4.816	0.8702	0.0598	0.0	0.0	0.0	13.0	12.0	11.0	1.7	1.0	5.0	3.0	2.0	4.5	9.0	7.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.5	0.0	1.0	0.0	0.0	0.0	6.66	30.3	36.5	18.0	16.9	0.00747698	0.00452957	0.0809157	1.43e-16	75.0	54.9724	0.0	1.62e-17	4.75	55.9069
6961	Se-0	46.5417	20.1667	73.3333	31.6667	46.0	47.0	56.0	123.0	1.0	0.0	1.0	NA	0.0	7.15265	72.9876	534.653	12516.0	7063.76	9244.37	27109.2	27232.3	117.526	59.0094	1.35202	3.17926	1.30293	68.9331	0.243594	5.6417	3.78513	3.96686	1.0	1.0	1.0	1.0	73.6	23.8	18.4	NA	3.63	1.009	24.0	10.4	NA	NA	139.717	35.8316	55.5767	26.9776	88.8256	82.5147	7.07637	33.5888	3.333	5.271	3.667	5.288	6.333	5.137	0.0	3.259	0.0	4.735	0.7015	0.0438	0.0	0.0	0.0	17.0	39.0	47.0	1.6	1.1	7.0	3.0	3.0	5.7	9.2	10.5	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.75	0.75	1.0	0.0	0.0	1.0	7.88	30.5	36.3	17.0	15.6	0.00784365	0.00270936	0.0584186	0.177604	67.3207	59.2843	0.0	0.0	0.5	41.6514
6962	Shahdara	33.3403	24.5	77.0	38.8333	52.0	42.0	33.0	28.0	1.0	1.0	NA	0.0	1.0	6.32962	81.3822	432.674	13823.2	9230.09	12867.1	31077.6	27567.9	76.6223	56.1339	1.07026	3.02374	0.748156	54.3741	0.169021	7.31158	0.586854	2.94181	0.0	1.0	1.0	1.0	30.2	21.8	21.5	16.8	0.063	1.0127	27.9	11.2	28.6	9.9	160.14	27.0246	33.2733	29.1523	76.7473	62.5239	13.7726	43.2537	1.5	4.938	3.667	4.74	9.167	5.963	2.0	5.961	3.333	5.908	1.194	0.0668	0.0	1.0	1.0	14.0	24.0	14.0	1.4	1.1	5.0	3.0	2.0	4.2	8.7	10.0	0.0	1.0	1.0	0.0	0.0	0.0	0.75	1.0	1.5	1.0	1.0	0.0	1.0	4.39	55.5	66.7	12.3	11.5	0.00630921	0.00277801	0.0660653	0.0	99.3902	42.8747	0.0	0.25	19.75	77.9613
6963	Sorbo	50.0417	27.0	99.7917	37.5	60.0	66.0	50.0	73.0	1.0	1.0	0.0	1.0	1.0	7.34762	87.5103	412.438	13030.2	9446.04	10456.1	24893.2	27050.8	125.126	57.1146	1.91401	2.3748	0.639227	76.0205	0.275549	7.58875	0.475395	3.2904	0.0	1.0	1.0	1.0	44.7	29.0	21.9	17.3	1.371	0.6743	28.7	14.5	41.0	30.4	178.78	29.0857	55.9095	31.1332	105.346	89.2917	16.0415	47.2684	0.833	5.275	2.167	5.061	3.5	4.631	1.667	5.282	1.0	5.207	1.1988	0.0795	0.0	1.0	1.0	25.0	56.0	40.0	1.8	1.1	5.0	3.0	2.0	11.6	11.4	11.0	0.0	1.0	1.0	0.0	0.0	0.0	1.5	1.5	1.5	1.0	0.0	1.0	1.0	5.34	50.7	58.5	40.0	15.8	0.00957579	0.00502153	0.122466	NA	NA	146.961	-1.14569	0.0	0.0	0.0
6964	Spr1-2	60.8417	32.6667	200.0	200.0	93.0	97.0	207.0	NA	1.0	1.0	NA	0.0	1.0	6.12275	83.7117	529.044	12143.3	7294.04	9898.86	27653.1	26908.3	118.78	60.7481	1.6636	3.83342	1.25946	77.648	0.183214	6.70706	2.49041	5.32958	0.0	NA	NA	0.0	125.0	79.0	NA	34.7	0.771	1.0586	33.2	24.4	82.0	104.1	184.659	28.9236	NA	NA	NA	NA	NA	NA	3.833	4.333	3.667	4.837	5.167	5.97	5.5	4.703	3.0	3.144	0.3471	0.0271	1.0	0.0	1.0	40.0	49.0	172.0	1.4	0.9	7.0	4.0	3.0	4.2	6.5	7.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.75	1.0	0.0	0.0	0.0	0.0	4.48	45.0	31.7	16.5	10.1	0.00779191	0.00388476	0.0746892	1.80567	17.7656	13.663	0.0	26.4105	97.5	100.0
6965	Spr1-6	200.0	40.0	200.0	80.6667	102.0	129.0	81.0	NA	1.0	1.0	1.0	1.0	NA	7.30584	83.615	724.816	13530.4	8927.71	11674.6	26674.5	28834.4	162.192	70.9449	1.62849	3.22326	1.411	95.9298	0.354187	8.13804	3.31825	5.21119	0.0	1.0	1.0	1.0	125.0	111.4	67.3	33.3	1.793	1.7159	28.1	24.2	90.5	70.8	189.574	25.7385	NA	NA	NA	NA	NA	NA	2.667	5.215	1.0	4.316	2.8	3.93	0.667	3.617	2.167	4.584	0.3862	0.0345	0.0	0.0	0.0	31.0	42.0	157.0	1.4	1.2	5.0	3.0	2.0	3.8	6.8	9.2	0.0	1.0	1.0	0.0	1.0	1.0	0.5	1.0	1.0	1.0	0.0	0.0	0.0	5.91	41.0	38.5	19.0	15.5	NA	0.00656676	0.100571	2.24026	2.77778	40.6665	0.88459	0.0	9.48457	97.9452
6966	Sq-1	42.6944	23.8333	96.8611	46.8333	53.0	58.0	50.0	NA	NA	1.0	1.0	0.0	1.0	7.13936	85.1255	418.852	13884.5	8285.46	9531.99	27508.3	28080.4	133.705	59.9168	1.45765	3.48621	1.04914	80.6655	0.132789	6.13705	2.30568	2.28019	1.0	1.0	1.0	1.0	50.7	27.8	22.9	18.6	0.995	0.8259	26.7	14.4	36.0	21.9	162.518	34.3289	38.2272	22.9341	74.6704	60.4505	13.496	36.4548	1.333	5.368	0.0	3.975	3.5	3.324	0.667	5.447	0.333	4.893	0.8439	0.0574	0.0	0.0	0.0	20.0	42.0	39.0	1.3	1.0	5.0	3.0	2.0	4.5	9.5	11.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.5	0.75	1.0	0.0	1.0	1.0	6.16	26.5	38.8	42.8	15.4	0.00595601	0.00171113	0.0637767	-0.0595238	66.2946	79.6785	-0.142506	0.1625	0.25	3.25
6967	Sq-8	26.8333	21.6667	76.6736	42.0	44.0	32.0	28.0	28.0	NA	0.0	0.0	1.0	0.0	8.91173	88.2455	591.743	13892.7	6973.96	11618.9	28068.5	28650.9	80.6365	56.0769	1.3108	2.7842	0.922032	46.7386	0.19309	6.19546	1.44318	4.1311	0.0	0.0	1.0	0.0	24.6	19.0	19.7	17.5	0.021	0.798	26.5	12.3	32.0	11.4	154.254	34.9541	29.6221	20.0746	70.47	49.7532	20.6749	40.8352	2.167	4.789	2.167	5.451	7.167	4.61	0.5	4.845	2.667	4.475	0.8527	0.0577	1.0	0.0	1.0	13.0	9.0	12.0	1.5	1.1	5.0	3.0	2.0	3.4	6.0	11.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.86	30.7	46.0	25.8	17.4	0.00645625	0.0024827	0.0845147	0.0148809	100.0	42.1176	1.43e-19	0.0	5.43182	94.0
6968	Tamm-2	200.0	34.5	200.0	70.8333	71.0	126.0	207.0	11.0	NA	NA	NA	1.0	1.0	8.71676	81.2362	1109.15	12617.4	8478.2	10920.7	35917.4	24709.8	88.8028	58.4157	0.968178	2.83815	1.30399	69.4814	0.238912	7.58563	5.81113	2.98374	0.0	1.0	1.0	1.0	125.0	98.2	43.4	25.0	2.197	1.0727	NA	NA	200.0	NA	163.08	24.1876	167.846	NA	NA	NA	NA	NA	0.333	2.906	0.0	4.025	4.833	4.736	0.0	3.514	0.0	3.773	0.4225	0.0384	0.0	0.0	0.0	25.0	61.0	154.0	1.3	0.9	5.0	3.0	2.0	4.3	9.0	10.5	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.5	0.0	0.0	0.0	1.0	6.6	48.0	100.0	10.0	10.6	0.0109474	0.00399271	0.0852431	0.205765	88.7821	11.9694	-6.95e-20	31.0	100.0	100.0
6969	Tamm-27	200.0	33.1667	200.0	77.5	70.0	122.0	250.0	6.0	NA	0.0	NA	1.0	0.0	6.22714	72.6329	395.23	11269.8	9811.58	11478.3	33142.8	23592.8	120.662	61.6512	1.39585	4.37405	0.921147	69.5433	0.227909	8.0068	4.1785	3.21377	0.0	1.0	1.0	1.0	125.0	96.8	40.3	24.3	2.777	1.3021	NA	NA	NA	83.1	168.641	17.6955	NA	NA	NA	NA	NA	NA	0.0	1.877	0.167	3.193	4.667	5.826	0.0	3.617	0.667	2.389	0.3802	0.0342	0.0	0.0	0.0	23.0	60.0	166.0	1.4	0.9	5.0	3.0	2.0	4.4	10.6	11.2	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.5	1.5	0.0	0.0	0.0	1.0	6.96	74.7	74.8	28.7	11.8	0.00839784	0.000998095	0.0720201	0.334821	82.0588	18.1081	0.0	29.25	79.304	100.0
6970	Ts-1	43.2083	19.8333	69.1667	32.3333	48.0	45.0	44.0	129.0	1.0	0.0	NA	1.0	0.0	6.54306	89.6705	2352.5	13111.2	7202.17	11235.0	31155.4	26907.3	101.255	57.7494	1.96705	4.01483	0.775569	75.4031	0.207582	7.01678	2.09299	4.08917	1.0	1.0	0.0	1.0	77.0	26.4	21.3	18.8	3.633	1.2371	25.9	10.6	44.3	33.6	136.865	40.484	37.7428	21.0358	73.3895	58.7379	14.5083	35.5925	2.333	4.817	3.0	3.413	5.167	4.744	1.333	4.507	0.0	2.905	0.8229	0.0534	0.0	0.0	0.0	16.0	40.0	55.0	1.7	1.3	5.0	3.0	2.0	6.0	11.5	12.0	0.0	0.0	0.0	1.0	1.0	1.0	0.75	0.5	0.5	1.0	1.0	0.0	1.0	5.31	28.8	48.7	34.8	11.5	0.00800336	0.00776955	0.141393	-0.00595238	39.1317	72.068	-15.2478	1.71e-17	0.5	13.2778
6971	Ts-5	71.375	19.5	92.0278	39.8	51.0	57.0	93.0	127.0	1.0	1.0	1.0	0.0	0.0	5.74506	81.1996	607.228	13027.7	6753.18	10167.2	34531.0	28231.7	111.873	61.2958	1.04466	2.94194	1.09694	78.0883	0.173365	5.33383	1.05054	3.64257	1.0	0.0	1.0	0.0	80.5	44.6	31.8	17.4	2.26	1.5324	26.3	10.4	67.8	60.4	138.002	35.6479	64.2666	30.1802	101.968	91.9012	9.98768	40.1294	0.167	4.142	0.167	4.511	7.0	4.402	0.0	4.373	0.0	3.267	0.5201	0.0417	0.0	0.0	0.0	20.0	57.0	63.0	1.5	1.1	5.0	3.0	2.0	6.4	9.0	11.7	0.0	1.0	0.0	0.0	0.0	0.0	0.75	1.0	1.0	1.0	0.0	0.0	1.0	6.63	28.8	44.5	54.3	14.5	0.00614921	0.00458015	0.12325	-0.04329	68.7626	79.7412	-41.4263	0.0	0.0	8.75
6972	Tsu-1	35.1736	31.3333	73.3333	50.5	63.0	49.0	33.0	7.0	0.0	0.0	0.0	1.0	0.0	8.05272	83.7956	1852.18	15462.9	6974.11	8862.2	27982.0	31446.9	92.7972	56.8189	1.00371	1.7474	1.08218	73.5402	0.179672	5.23964	4.66281	3.63817	1.0	1.0	1.0	1.0	32.8	26.4	25.4	24.0	0.06	0.2614	28.9	18.0	33.3	17.9	160.559	37.6937	30.8641	21.6523	70.7286	52.6034	17.4952	39.5726	0.833	3.908	0.0	4.592	7.667	3.783	0.167	3.911	0.5	3.583	0.7344	0.046	0.0	0.0	0.0	23.0	34.0	21.0	1.5	1.1	5.0	3.0	2.0	4.7	8.5	8.8	0.0	0.0	1.0	0.0	1.0	1.0	NA	0.5	0.5	1.0	0.0	0.0	0.0	4.56	11.3	25.0	15.0	15.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6973	Ull2-3	29.6	27.0	65.8403	59.5	53.0	35.0	35.0	15.0	1.0	0.0	0.0	0.0	1.0	8.4187	88.9356	669.594	14305.6	8581.78	9014.18	30609.3	28886.9	82.7146	60.5988	1.20461	3.07762	0.745657	54.2823	0.203723	5.78886	1.27666	2.88922	1.0	0.0	1.0	0.0	33.8	23.6	22.2	21.4	0.045	1.6034	28.2	14.1	27.8	14.6	170.599	29.7397	28.6377	22.5358	72.2789	51.2288	21.161	43.7211	2.333	4.056	0.667	4.848	4.667	3.87	0.333	4.844	0.667	5.322	0.8804	0.0852	0.0	0.0	0.0	14.0	15.0	28.0	1.5	1.0	5.0	3.0	2.0	3.2	7.5	10.2	0.0	1.0	1.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	4.45	26.0	40.0	16.5	15.2	0.00808728	0.00584478	0.140898	NA	NA	75.5528	-20.0264	1.72e-17	1.48967	4.63917
6974	Ull2-5	200.0	55.6667	200.0	161.333	103.0	151.0	250.0	71.0	1.0	0.0	NA	0.0	1.0	7.70959	85.5871	620.871	15205.8	7249.14	10866.4	33573.4	29933.4	89.9086	61.3436	1.17056	1.68849	0.844396	55.8415	0.247649	7.10884	7.08744	2.25452	1.0	1.0	1.0	1.0	125.0	125.0	104.0	58.5	1.346	0.8484	60.3	64.0	200.0	NA	176.915	24.3518	162.694	NA	NA	NA	NA	NA	2.167	4.926	4.667	3.8	9.833	4.311	0.667	5.593	0.333	4.814	0.606	0.0434	0.0	0.0	0.0	33.0	68.0	184.0	1.4	0.9	5.0	3.0	2.0	4.3	8.0	11.2	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	NA	17.3	19.8	28.3	17.7	NA	0.0112321	0.117901	-0.0565476	100.0	82.8514	41.7335	1.69e-17	8.23e-17	31.1765
6975	Uod-1	31.0	25.0	75.6667	50.3333	51.0	44.0	37.0	32.0	1.0	1.0	0.0	0.0	0.0	6.26983	73.3123	586.547	12320.7	8774.78	11282.4	26525.8	25091.2	96.3807	62.481	1.58657	3.42578	0.961705	60.7562	0.318137	6.62669	2.38345	4.6522	0.0	1.0	1.0	1.0	29.0	22.4	22.2	21.1	0.116	0.7402	24.7	15.6	28.4	13.6	153.514	40.4546	29.879	20.6717	66.4477	50.6355	15.2726	36.2918	1.833	6.24	3.667	4.037	2.833	3.691	0.333	5.589	0.667	5.629	0.5893	0.0415	0.0	0.0	0.0	22.0	24.0	16.0	1.5	1.1	5.0	3.0	2.0	4.6	7.5	9.9	0.0	1.0	0.0	0.0	0.0	0.0	0.75	0.5	1.0	1.0	0.0	0.0	0.0	4.77	15.5	18.3	13.3	14.1	0.00546529	0.00746541	0.152667	0.733637	0.0	61.1927	0.0	0.86	0.0	35.0
6976	Uod-7	54.4417	25.1667	110.042	55.3333	56.0	67.0	64.0	46.0	1.0	1.0	1.0	1.0	1.0	8.2335	92.981	607.807	13594.5	7210.39	10510.1	29075.3	28337.7	97.9793	64.0691	1.07914	1.55754	0.894926	92.4971	0.228886	6.81892	3.4972	3.13089	0.0	1.0	1.0	1.0	55.9	32.2	25.6	22.1	1.849	1.7096	29.2	20.0	NA	NA	154.921	31.1251	57.5152	30.505	99.605	88.0881	10.9393	41.7918	0.167	4.383	1.0	3.73	6.167	3.664	0.0	4.607	0.0	2.642	0.5903	0.0421	0.0	0.0	0.0	25.0	55.0	53.0	1.4	1.1	5.0	3.0	2.0	5.3	8.0	9.5	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.5	1.0	1.0	0.0	0.0	1.0	5.89	31.0	21.0	58.3	15.6	0.00678127	0.00707893	0.15326	0.517361	54.2102	70.1152	-8.65e-21	0.0	0.25	14.1362
6977	Van-0	28.3333	23.5	93.1944	64.3333	49.0	32.0	27.0	46.0	0.0	1.0	1.0	1.0	1.0	8.23319	90.8763	410.784	13499.5	7176.72	8922.6	31264.3	27426.8	105.976	56.5321	1.07634	2.82263	1.03405	53.2992	0.197792	6.33097	0.453475	3.2852	NA	NA	NA	NA	NA	NA	NA	NA	1.182	1.6562	29.3	13.9	27.6	10.5	156.048	27.6969	23.7279	17.3497	58.4456	41.0392	17.8268	34.8932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5519	0.0421	0.0	0.0	0.0	14.0	11.0	11.0	1.1	0.8	5.0	3.0	2.0	5.0	7.0	10.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	5.05	20.8	16.0	34.8	14.1	0.00489067	0.0103301	0.193303	NA	NA	74.364	-50.8199	1.73e-17	0.25	15.5562
6978	Wa-1	23.6667	21.8333	81.2	52.0	49.0	32.0	26.0	19.0	1.0	1.0	1.0	1.0	1.0	5.42278	78.2834	574.602	10752.1	8406.99	13195.5	48152.9	21322.4	102.084	68.0593	1.50518	1.93173	1.27944	86.2461	0.227396	8.0959	2.40895	4.69703	1.0	1.0	1.0	1.0	23.7	17.8	17.1	15.3	0.11	1.1646	24.5	10.7	NA	6.8	166.427	15.9844	23.244	25.3223	66.7732	48.426	18.661	43.8026	1.0	4.526	2.833	5.26	7.167	5.215	1.333	5.047	2.333	5.141	1.0433	0.0678	0.0	0.0	0.0	14.0	10.0	9.0	1.4	1.2	7.0	3.0	2.0	5.8	6.8	8.0	0.0	0.0	0.0	1.0	0.0	0.0	0.75	0.5	0.5	1.0	1.0	0.0	0.0	5.9	17.5	22.0	57.7	10.6	0.00698768	0.00118837	0.107253	1.77924	0.0	52.301	-22.8998	0.3075	11.5	58.7685
6979	Wei-0	23.3333	20.8333	64.5	47.8333	44.0	28.0	26.0	75.0	0.0	0.0	0.0	0.0	0.0	6.92559	87.0065	708.453	13871.1	8365.65	11234.4	38359.3	28396.0	78.3369	58.1081	1.15664	3.15227	1.25813	64.8091	0.176808	7.17959	1.90759	2.81898	1.0	0.0	1.0	0.0	30.9	14.2	17.0	17.8	0.055	0.3291	21.2	13.7	21.9	8.9	159.232	25.218	22.2447	21.3999	66.1626	43.6478	23.3408	44.3696	1.333	3.223	1.167	4.91	3.833	4.583	0.0	3.522	0.167	3.401	0.9346	0.0628	0.0	0.0	0.0	11.0	9.0	9.0	1.8	1.2	5.0	3.0	3.0	3.9	7.8	6.5	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.5	0.0	1.0	1.0	0.0	0.0	5.45	45.3	64.0	21.3	13.0	0.00971423	0.00403543	0.159259	0.310245	93.6508	69.2863	-2.19118	1.73e-17	0.5	19.9638
6980	Ws-0	99.0333	26.1667	119.042	57.0	51.0	77.0	62.0	42.0	0.0	0.0	1.0	1.0	1.0	8.53716	91.5512	1308.63	14825.1	7493.85	8939.66	25717.6	28138.5	105.731	61.5412	1.34012	3.3059	0.559085	60.9216	0.24851	6.78443	0.256469	3.91999	0.0	1.0	1.0	1.0	69.0	32.2	28.0	18.2	1.499	0.7839	25.6	20.7	61.7	79.5	162.115	32.9445	55.1675	32.2413	107.421	87.4597	20.7151	52.5363	1.667	4.945	2.167	5.185	5.333	3.455	1.333	3.205	0.0	4.508	0.3987	0.0347	0.0	0.0	0.0	23.0	56.0	59.0	1.4	1.0	5.0	3.0	3.0	5.4	8.7	13.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	NA	36.0	48.3	28.5	13.7	0.00810295	0.0042332	0.0848587	1.43e-16	85.7906	62.7901	18.659	0.0	0.0	35.3907
6981	Ws-2	23.1667	19.1667	64.6667	33.1667	44.0	27.0	26.0	0.0	1.0	0.0	0.0	0.0	1.0	6.35086	85.1185	817.912	14323.5	7421.11	12885.0	32858.0	30380.3	88.7662	57.5952	1.12792	3.2878	1.09114	63.4801	0.139636	6.69039	3.25223	2.75479	1.0	1.0	1.0	1.0	NA	14.0	15.9	15.5	0.025	0.4196	22.6	12.1	22.9	7.4	156.997	45.0437	22.4698	16.4388	57.59	38.7379	18.4393	35.0019	0.167	3.252	0.0	2.709	3.333	3.413	0.167	4.153	0.0	2.981	1.5106	0.0954	0.0	0.0	0.0	16.0	9.0	7.0	1.7	1.1	7.0	3.0	2.0	4.7	6.2	4.6	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	4.16	33.3	56.0	26.0	14.8	0.00894701	0.00326391	0.0838324	1.46679	32.0261	19.8747	-12.1569	45.595	75.5	82.0
6982	Wt-5	28.8333	27.8333	80.1667	43.8333	49.0	34.0	29.0	65.0	1.0	1.0	1.0	1.0	1.0	7.68068	86.2444	383.315	14053.7	7901.58	11282.6	31174.1	27502.1	87.9086	65.31	1.48046	4.12086	1.00235	54.2452	0.167937	6.45644	2.61674	2.57778	1.0	NA	1.0	0.0	32.9	25.4	27.5	25.2	0.047	0.211	28.7	12.6	NA	NA	161.454	28.1269	25.818	21.5552	65.7379	47.3022	18.0501	39.7447	0.833	5.248	1.833	5.078	6.2	4.664	0.667	4.981	0.333	5.137	0.5879	0.0376	0.0	0.0	0.0	16.0	12.0	16.0	1.5	1.0	7.0	4.0	3.0	3.7	8.7	12.0	0.0	1.0	1.0	0.0	0.0	0.0	0.75	0.5	0.5	1.0	0.0	1.0	1.0	5.77	17.3	26.5	11.0	15.8	0.0068478	0.00233671	0.0997348	NA	NA	125.694	-15.2954	0.0	0.25	0.0
6983	Yo-0	59.7917	32.2	200.0	88.5	71.0	69.0	80.0	37.0	1.0	0.0	NA	0.0	0.0	8.10169	89.6565	516.62	14047.7	8012.48	10290.2	37172.0	27402.7	82.6609	61.4866	1.14389	4.08471	1.0249	77.4302	0.154916	6.74116	2.17268	2.86735	1.0	0.0	0.0	0.0	NA	NA	NA	42.2	0.702	1.0985	41.7	28.9	54.5	58.0	180.723	34.3784	92.9183	18.8533	133.784	111.972	1.68512	36.0298	1.167	4.961	0.5	4.895	7.667	4.103	0.833	4.83	0.333	4.579	0.3735	0.0276	0.0	0.0	0.0	19.0	54.0	38.0	1.5	1.1	5.0	3.0	5.0	4.4	9.5	12.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	NA	25.0	26.0	57.5	12.2	0.00944042	0.00346754	0.101877	0.0	97.6562	26.4935	0.0	0.0	58.2794	100.0
